countryname,total_score,rank,sdg1_wpc,sdg1_oecdpov,sdg2_crlyld,sdg2_snmi,sdg2_obesity,sdg2_stunting,sdg2_undernsh,sdg2_wasting,sdg3_fertility,sdg3_lifee,sdg3_matmort,sdg3_neonat,sdg3_phys,sdg3_smoke,sdg3_swb,sdg3_tb,sdg3_traffic,sdg3_u5mort,sdg3_vac,sdg4_literacy,sdg4_pisa,sdg4_primary,sdg4_schlyrs,sdg4_tertiary,sdg4_upsec,sdg5_contra,sdg5_edat,sdg5_lfpr,sdg5_parl,sdg5_paygap,sdg6_freshwat,sdg6_water,sdg6_sanita,sdg7_co2twh,sdg7_elecac,sdg7_cleanfuel,sdg7_ren,sdg8_adjgrowth,sdg8_atms,sdg8_clabor_im,sdg8_empop,sdg8_unemp,sdg8_yneet,sdg9_infrqual,sdg9_intuse,sdg9_lpi,sdg9_mobuse,sdg9_patents,sdg9_rdres,sdg9_rdres.1,sdg10_adjgini,sdg10_justice,sdg10_palma,sdg11_pipedwat,sdg11_pm25,sdg11_rooms,sdg12_msw,sdg12_mswrecycl,sdg12_wastewat,sdg13_ccvm,sdg13_co2pc,sdg14_biodiv,sdg14_cleanwat,sdg14_cpma,sdg14_fish,sdg14_fishstocks,sdg15_cpta,sdg15_forchg,sdg15_redlist,sdg16_cpi,sdg16_goveff,sdg16_homicides,sdg16_prison,sdg16_prs,sdg16_safe,sdg16_u5reg,sdg17_govrev,sdg17_govspd,sdg17_oda,sdg1_score,sdg2_score,sdg3_score,sdg4_score,sdg5_score,sdg6_score,sdg7_score,sdg8_score,sdg9_score,sdg10_score,sdg11_score,sdg12_score,sdg13_score,sdg14_score,sdg15_score,sdg16_score,sdg17_score
Colombia,50.93020246903109,84,91.58953066487427,43.559999999999995,29.014708249139282,23.036213238406773,53.115869017632235,77.13391304347826,84.53762204781016,94.83644859813084,63.154421469423674,75.91891891891893,94.54974207811348,83.25941422594143,19.672233009708737,58.34680851063829,76.85552481589473,95.34454374412041,57.50299401197605,90.0580643938136,83.18867924528303,97.72082845252689,11.431404258603123,80.49576986580662,55.3413492791798,16.86548672566372,51.18124889439236,14.494780604576885,70.60373080400977,59.6273504570096,31.879310122155818,78.15561109938183,1.023531050323266,78.99999839448768,83.30588531494142,83.00045119738469,96.82692307369007,89.79798400000001,13.987857142857143,77.0685700713431,14.699675360956622,21.43191449185635,34.98702997415937,67.82188379958649,38.77949231262013,25.228064901034934,53.36422814631122,25.644253744693216,17.577361018084392,3.2448273917510413,17.66512166345501,5.232118679533621,20.282310961096783,36.852685421994885,50.7983606557377,93.91670749582633,88.66684305014225,7.600000000000006,93.0503144654088,53.104198632976136,5.569994982438534,12.785714285714285,95.53643088470125,20.27537957725511,20.037174721189587,11.99999999999999,29.436170212765955,36.150896881357994,10.333601933924252,95.60789751008421,57.51639996616497,33.175,38.089582098987826,65.41463414634146,66.89956958393114,51.39507075297299,42.56156008902461,96.45342886386898,39.08560988341743,42.06736412344697,4.4941176470588236,67.57476533243714,60.27912903243293,72.53194040216658,52.17268124602875,50.95215661742678,54.44313825325079,69.42033357197258,42.46476100175368,21.13656793498049,35.97778567960979,63.394516848656195,50.57483602694116,54.16107258520776,23.579924278513726,54.48596647005781,56.28412079073242,28.549030551307748
Dominican Republic,50.69676681315349,66,96.19080250256918,43.56,35.18348585317203,21.333983996460944,45.88413098236775,86.77565217391304,77.90350392427132,87.89719626168224,60.541135063792346,65.21621621621622,92.50700073691968,55.92050209205022,19.91572815533981,58.34680851063829,43.6609157473014,92.20131702728128,20.45209580838325,80.47741885673489,79.45283018867926,96.72801297155542,13.832601615332209,78.6004251639542,52.249409734282445,16.86548672566372,51.181248894392354,14.455998601988938,75.82905318990234,55.47875428359097,33.27586127105834,77.21112566963568,2.448719743594501,82.2222222983354,70.29999407599955,82.05883365796932,97.88461538246004,97.92983300000002,13.987857142857143,79.54038378555383,12.25484798863696,27.961702529420247,34.98702997415937,53.484275589074535,38.77949231262013,31.807538468153545,50.30564166150031,32.29776859728537,17.842598794373743,3.2448273917510413,17.66512166345501,14.6646913025873,42.392307555746044,30.826598465473147,50.7983606557377,75.17279269902141,88.8836421769668,7.600000000000006,91.45911949685535,53.10419863297612,6.865715369647411,10.428571428571429,94.13622665433407,55.58410241143193,36.548327137546465,20.8,19.95744680851064,96.70712706600695,46.42352941176469,90.99915421626856,56.743395326707244,28.224999999999998,41.1158924297523,74.96341463414635,67.60975609756098,50.525924171476426,29.547254606614413,80.84851586489252,12.8555768226901,44.653325167149816,3.102521008403362,69.87540125128459,59.16299219864455,60.79017894575788,51.57619751753006,51.25015860323525,51.656978705976485,72.33567232771776,41.16795536324418,23.975455411300903,41.33908889231896,57.2188116253294,50.4763444998263,52.28239904145275,45.91940068469919,64.72202631824683,53.26225111492043,20.203807666081094
Gabon,49.49748562108784,86,89.34943788389006,44.879999999999995,15.222534228564179,26.205408452249316,61.59445843828715,68.86956521739131,91.74037922918308,83.27102803738318,49.65244170699516,41.13513513513513,77.98894620486367,52.81380753138076,4.562718446601942,48.93829787234042,23.039383807471467,47.49764816556914,39.42215568862277,67.76709602119223,29.018867924528294,85.1183827364475,21.665997864619165,87.44400159825533,48.313806473934385,18.038938053097347,53.88522908190341,69.6781034295016,99.99999999999999,56.99554718618394,23.034482726147722,80.95423003648645,1.0037357689381827,35.44444641625141,86.79999407599958,81.17764422343573,88.68269552398205,77.35981100000001,10.640714285714285,74.31322253705366,5.771172123430474,29.225531111372277,31.844026913130982,33.850459215238445,33.48067745035236,23.268651207370958,9.623372597644142,11.45136690486612,1.0,3.5377640720801984,23.52934644852194,15.237045032372993,56.98846068805494,23.230690537084406,64.18770491803278,71.10415964279274,91.30358541153188,7.600000000000006,96.50943396226415,52.99348286269284,1.0,15.142857142857146,95.85699103800636,4.536766894909192,53.14312267657992,100.0,65.24468085106382,38.61406463838299,57.77941176470587,97.89614545898651,94.87437507953734,29.462500000000002,46.03170428467498,89.23170731707317,73.85939741750359,54.0930718616329,27.48636275129334,89.4616171954964,44.274578040716904,45.56184324115081,4.357983193277311,67.11471894194503,57.81722893384303,43.80331804588191,52.411059301376184,66.13247267566393,41.08272542039639,62.74911083668751,34.747514891763025,12.521078037550907,48.13561871439071,56.66924835144153,50.167638941652335,55.49992409043175,52.30772701218719,83.51664410107658,58.51805154681062,31.39813482504834
El Salvador,49.78384955053707,85,95.06470166837946,39.6,22.087634800595072,26.37025773485746,51.12090680100755,74.89565217391305,77.71395877676245,89.74766355140187,68.38099428068631,65.21621621621622,95.27929255711128,83.67364016736401,21.274174757281553,55.32765957446808,69.6202651779063,94.4132173095014,44.75748502994012,89.48322590523729,88.79245283018867,95.52754760621619,23.358642995707008,85.76198794801739,46.71284569568913,19.49911504424779,51.19525915443128,20.56122830806353,59.763890345974346,49.20340334234314,50.81034305549002,78.15561109938183,1.384383428486196,72.22222234114905,87.96471180635338,83.91396930961896,93.3365352269284,81.17994600000002,14.270714285714286,64.67839960253141,12.157647787246272,41.02127659574468,35.15323537406895,79.15864342463297,41.05550928891738,44.821847275793026,29.96962182269064,33.21667390741847,4.978566644340255,3.322168126311876,15.715297297246787,1.7627470312150453,39.52384344620124,30.826598465473147,48.60737704918032,87.55685885393453,88.22247321944647,7.600000000000006,91.80503144654088,59.4429936289038,1.6159558454591068,12.785714285714285,96.56390633962015,37.90026793688594,39.25836431226766,1.0,51.5531914893617,0.0,1.0,93.20512485186181,72.58417429461471,35.650000000000006,40.042715770422866,54.0,41.75896700143472,44.56701725035601,29.41855902021901,98.58137154554758,20.331825300156613,35.39727799425051,4.4941176470588236,67.33235083418973,56.989345639756245,70.56532943690011,53.67589974071814,51.69889523025057,53.857105858662884,63.36639877879353,45.53745201219028,19.11241744357373,39.652606320284896,61.12644402446033,50.954660306967924,54.67481031266722,25.94236474770306,55.59643304882551,49.14551865542574,20.07440698048865
Philippines,52.28085322909888,82,83.12561237647142,52.8,31.999685370718137,50.415651618717675,92.76574307304786,46.831304347826084,75.62894950058876,62.453271028037385,74.91421029476463,57.18918918918919,90.90198968312454,74.76778242677824,15.596893203883498,62.5595744680851,47.580876399196455,65.6585136406397,76.17664670658684,82.32967675025503,62.641509433962256,97.08836346560881,26.07475325357991,84.47108108351007,40.166173145511486,14.168141592920358,48.98514063329206,49.63455697393802,74.45307824661015,52.58561218968512,43.206898240318395,80.95423003648644,1.8122554059781846,71.00000181958062,84.08235886517691,80.79608494846994,86.77884614037534,50.996771,10.381428571428572,74.11467241488363,8.940026891723857,24.380851867351126,36.151248203146245,78.36853527748124,41.08642696989111,28.36054146212083,40.1887786732796,31.875890452749317,1.0,3.415704113339165,22.497708070529676,3.6870166665289386,53.1046178228614,22.623017902813302,68.40737704918033,57.981909859319245,94.87819906034802,6.2800000000000065,96.16352201257861,56.76752183481358,1.527784746613146,24.571428571428573,97.09528029521341,37.69395653468294,25.674721189591082,47.58823529411767,93.68085106382978,90.0577955574271,21.311334289813463,94.97799626919465,42.32200078496443,30.7,45.93140590664671,89.5609756097561,85.93256814921091,52.710887844844486,62.11428235396957,90.06960081883317,20.398816773969035,24.529647296034632,4.357983193277311,67.9628061882357,60.01576748982265,64.57426019967869,51.82560886240378,60.16687513740762,52.298205363578575,55.56792953167188,43.840293604079534,18.717948491221073,48.04500425828501,53.046702973222416,51.486276198001775,60.83335443332099,58.939111927929716,52.870443781324184,65.28853152618014,16.428815754426996
Cabo Verde,51.26725275298739,104,77.72517215827223,39.6,1.0,47.984768782428986,73.06549118387909,68.76626086956522,83.40034573979574,80.03271028037383,85.00149582050155,67.8918918918919,96.15475313190862,75.59623430962344,4.742135922330098,55.32765957446808,53.33988902086941,83.120884289746,29.937125748503007,84.56516070890672,88.79245283018867,97.57791032616447,22.177728626079368,96.91038095280892,54.80388244150388,19.49911504424779,51.19525915443128,22.874305148019417,48.06047065844723,64.57173283371695,33.27586127105834,80.95423003648644,1.3225977225481802,69.11110785251574,83.88822937011723,81.04690182094299,68.86424721699926,70.672262,14.270714285714286,57.71368302177249,17.1385773410899,14.480851264710124,35.15323537406895,65.21977410248266,41.05550928891738,35.18578768698925,40.77185368877867,32.44678582495057,29.247823174815807,3.322168126311876,15.715297297246787,2.780396689448865,33.964616434898545,34.06751918158568,48.60737704918032,61.98749073089009,41.737797912811715,7.600000000000006,96.16352201257861,59.4429936289038,20.27345709984947,24.571428571428573,97.11504524175315,75.94998511461742,60.00185873605949,1.0,75.77659574468083,54.36193283503527,1.0,97.66616466382591,80.6376809408894,55.45,50.680202849400594,87.91463414634146,63.77474892395983,51.13617119556336,62.19759403567237,90.88024564994882,31.36244997389942,31.33799908578539,4.4941176470588236,58.66258607913612,59.041596142673804,65.86088029535796,57.02737942420595,49.947319989545676,51.440644981727054,52.88022663112151,38.46027173217359,22.781444641220265,38.87983755522151,37.108429547900606,58.62665758044397,60.84323690659086,53.4180744860786,59.76794853490511,66.00479954298376,22.39818890224788
Sri Lanka,51.21233312820895,52,96.9536447982713,48.839999999999996,33.412126017449616,37.337069014623665,89.27455919395466,73.69043478260869,59.51751977199442,1.4210854715202004e-14,90.8988121425429,70.56756756756758,97.03021370670596,89.67991631799163,9.535145631067964,51.95744680851063,30.8584656800014,91.6192380056444,55.7245508982036,93.95419321341964,100.0,97.61539743474586,33.35705733166218,90.68373223080441,56.46398196564228,15.405309734513278,53.8712188218645,28.63678075842791,68.36055604862479,34.187468887469755,8.603448514770324,77.21112566963568,2.1700876797504765,94.5555538834442,91.45882056741154,81.58809298636322,88.00847639182537,23.438372000000005,10.357857142857144,84.24345392129676,6.681306826047146,6.26595744680851,31.67782151322141,84.68538051763434,31.204660474055107,67.93325471456066,25.98016119032858,17.308997885274536,6.172136637642331,3.4604233375193645,25.479170814730168,4.839225199641827,69.80768889365127,36.852685421994885,66.37868852459016,72.15944124262901,81.70373095760675,7.600000000000006,64.33962264150944,46.654687866765165,1.0,31.64285714285715,97.40562750888323,73.17951771360518,46.28438661710037,1.0,36.80851063829787,86.04526792293926,15.652751423149887,96.18419053014517,29.120104873134665,33.175,56.846083449382355,95.48780487804878,82.94978479196557,56.85458882165708,76.31755425641855,97.16274309109518,8.71741778319123,12.273440150373215,4.4941176470588236,72.89682239913564,48.87195146343851,71.07504999742325,57.89944958653874,43.39987597578569,62.728154043535405,51.512039863994815,40.79309678317721,21.59619568281392,57.679687613412106,53.82105740007859,37.331436836091534,64.52424232587019,48.66353657838854,46.98568227547657,71.25622275550964,8.494991860207756
Indonesia,49.558900356532725,100,79.747310162594,43.56,44.550701682938175,55.61657039384963,91.26952141057934,36.32869565217391,86.8121773753196,36.546728971962615,79.2696876374835,62.54054054054055,90.0265291083272,72.90376569037657,3.4349514563106798,58.34680851063829,54.37826936127871,52.73635936030103,61.94910179640719,82.84064402493573,58.90566037735849,98.41809814938,6.510939731370087,87.63618534914416,51.609854971003664,16.86548672566372,51.18124889439236,18.379573485141822,57.264970690006095,57.886952955936636,27.534483667863753,80.95423003648644,1.2674915523872472,56.44444378321123,75.54117943258846,67.9986091144716,95.7692307649201,45.329098,13.987857142857143,78.23886469043936,17.790204955072923,15.534042754071825,34.98702997415937,81.06600485955411,38.77949231262013,39.91885374769206,17.121512709237443,44.475112045310084,17.046885465505692,3.2448273917510413,17.665121663455007,3.042161994166427,65.38885413004292,29.76317135549872,50.7983606557377,30.79029327793671,85.36986404247428,7.600000000000006,96.0251572327044,53.10419863297612,1.0173858504766684,17.5,93.86424693439744,35.66031557011016,26.778810408921927,13.65413533834582,89.46808510638296,76.08903335705499,5.035085100029862,87.70064626423857,62.2145458906879,31.937500000000004,58.1355258515589,98.5609756097561,93.31850789096126,56.80986153925756,83.20639600758501,66.15557830092118,17.7938054637202,19.268483539634733,4.4941176470588236,61.653655081297,58.52073258113722,61.575665260359806,52.036968970158995,48.40404216708695,44.41770492272898,58.33126264955415,44.39927325765296,20.35921071673111,48.65012871375978,41.253385773470335,50.048913905385724,55.68212346719872,48.33007595616317,51.650092418318785,69.73204931429143,13.852135550137918
South Africa,50.05354673785121,111,78.94814207078147,30.359999999999996,37.879260321920704,66.84469080656825,38.652392947103266,57.850434782608694,91.74037922918308,77.25700934579439,76.2208534975803,35.783783783783804,89.15106853352984,78.081589958159,10.765436893203884,46.621276595744675,38.594150057583505,2.0954844778927537,32.901197604790426,74.34580546935611,45.83018867924528,98.55277965762946,13.832601615332209,83.40510459944845,55.42430408111135,22.11681415929204,53.71360339642668,14.45803675571803,65.7231689244316,65.09332107810489,66.17241457245464,84.14457690327251,2.155774388799585,62.66666852192532,86.79999407599958,73.07241588758495,84.55769390586877,88.930392,14.435714285714289,63.25228171524793,23.441492282141752,18.60936178247979,31.08879092811112,19.096503659662204,32.47149263292763,51.09492749282378,49.71233725976442,55.59467668978384,39.79102478231748,2.5986209412106267,17.273175959602963,19.666714163192474,1.9292360976176894,31.53554987212276,46.17295081967213,91.47875752272856,86.05139385402711,8.920000000000005,85.78616352201257,57.68872747958735,28.677032112393377,19.857142857142858,78.21815484860764,60.152426317356316,42.05204460966543,14.199999999999969,51.5531914893617,77.2055126719857,25.088235294117624,82.12378756084749,64.36643809541616,41.837500000000006,62.09796577374254,65.1951219512195,59.93974175035868,80.46979460819352,33.77815608575577,84.80040941658137,37.86636506003133,59.679699417597206,4.4941176470588236,54.654071035390736,61.70402790552972,48.21734868644269,54.50753458487336,59.118303646796335,50.54081232890817,62.79402047670775,31.326653833428406,33.675925326956516,26.545912263137524,62.150050458918564,57.3839743713311,49.03764885287525,49.032635017673826,57.19282031679376,61.159812797978766,34.01339404156246
Kuwait,57.99571764221566,37,99.0,56.760000000000005,48.70642985010754,47.32035720205586,6.483627204030213,89.01391304347825,91.74037922918308,87.89719626168224,96.64804223493181,78.59459459459461,98.92704495210022,94.23640167364017,23.798834951456318,52.94042553191489,73.06066040642132,96.74153339604892,51.87125748502995,94.72064473456173,90.66037735849056,98.42361385347866,33.67196662894133,87.457346869078,63.37602358900477,18.739823008849562,31.223633468954535,39.25641843314713,71.74114166292759,59.080310178425194,3.327586234730523,76.95216546421798,100.0,99.99999999999999,98.05882352941178,77.69667985150429,97.56501270926405,100.00000000000001,13.89357142857143,78.81793614512561,20.81608097617543,1.0,40.5331976349798,88.4556514835264,47.916063420884065,46.42645850964072,80.09361438313702,53.97737171890125,4.912257200267917,3.5516363019491712,23.689869401440895,3.326966633961157,68.21353834037103,51.08235294117647,67.10901639344263,94.18103590981491,32.3811634628166,12.880000000000004,60.05031446540881,64.78426454756286,43.719518314099346,19.857142857142858,35.81356704452857,73.17951771360518,48.04089219330855,1.0,39.96808510638298,58.57873460364249,17.222689075630264,96.4935743503189,80.36455925708103,48.025000000000006,48.39357556637524,98.78048780487805,82.23959827833573,57.26535574225358,91.83476705595201,98.19631525076765,41.619418827214204,19.371037633590177,3.9495798319327733,77.88,61.8603171317562,77.47271066538094,55.48206790305114,50.07152439468968,99.3529411764706,72.56913007074027,46.25648827678188,30.85402487847116,62.1349692249967,46.4807331242105,56.184699109023676,27.835354950835715,44.15344592338784,64.69360756101007,74.9621570997946,21.646678764245717
